token_id,ensembl_id,gene_name,gene_median
64296,ENSMMUG00000021629,LENG8,
64297,ENSMMUG00000057265,DLGAP2,
64298,ENSMMUG00000046259,MAGEH1,
64299,ENSMMUG00000001985,TNFSF9,
64300,ENSMMUG00000022406,ANKS1B,
64301,ENSMMUG00000058169,CCDC115,
64302,ENSMMUG00000002470,FAM120AOS,
64303,ENSMMUG00000003894,ZNF385C,
64304,ENSMMUG00000001790,EVPL,
64305,ENSMMUG00000015303,ABCA7,
64306,ENSMMUG00000063575,C9H10orf105,
64307,ENSMMUG00000004634,OGN,
64308,ENSMMUG00000012807,HOXA1,
64309,ENSMMUG00000054126,ZNF576,
64310,ENSMMUG00000002345,TMOD3,
64311,ENSMMUG00000002724,PNLIPRP1,
64312,ENSMMUG00000019277,WDR33,
64313,ENSMMUG00000013812,USP44,
64314,ENSMMUG00000019740,ZDHHC3,
64315,ENSMMUG00000008296,NEUROD1,
64316,ENSMMUG00000019816,F12,
64317,ENSMMUG00000054607,MPLKIP,
64318,ENSMMUG00000011620,MRC1,
64319,ENSMMUG00000006923,NTNG2,
64320,ENSMMUG00000017635,RRAGB,
64321,ENSMMUG00000008271,SLCO1C1,
64322,ENSMMUG00000005334,PLCG2,
64323,ENSMMUG00000001592,NDUFB4,
64324,ENSMMUG00000019443,STX11,
64325,ENSMMUG00000010028,LZTS3,
64326,ENSMMUG00000002894,DOCK4,
64327,ENSMMUG00000065091,MPZL2,
64328,ENSMMUG00000009611,VIPR2,
64329,ENSMMUG00000002041,ADGRD1,
64330,ENSMMUG00000021152,FAM117B,
64331,ENSMMUG00000005514,POLR3A,
64332,ENSMMUG00000011355,CXHXorf66,
64333,ENSMMUG00000018170,THEMIS2,
64334,ENSMMUG00000054879,SHISA3,
64335,ENSMMUG00000048816,HAND2,
64336,ENSMMUG00000020819,PPP2CB,
64337,ENSMMUG00000000893,EP300,
64338,ENSMMUG00000058393,EIF1B,
64339,ENSMMUG00000019489,MAOA,
64340,ENSMMUG00000049295,GIMAP5,
64341,ENSMMUG00000009479,ASCC1,
64342,ENSMMUG00000008737,SERPINB11,
64343,ENSMMUG00000020144,GORASP1,
64344,ENSMMUG00000020754,EPHA8,
64345,ENSMMUG00000009373,AKIRIN1,
64346,ENSMMUG00000003075,CCDC9,
64347,ENSMMUG00000008556,ITGAE,
64348,ENSMMUG00000009704,TMC4,
64349,ENSMMUG00000001982,RHBDL1,
64350,ENSMMUG00000015676,CDSN,
64351,ENSMMUG00000017944,SLC25A39,
64352,ENSMMUG00000011802,CCDC91,
64353,ENSMMUG00000016232,ANO8,
64354,ENSMMUG00000014039,USP43,
64355,ENSMMUG00000023462,ILDR2,
64356,ENSMMUG00000013118,EFTUD2,
64357,ENSMMUG00000064108,PARD6B,
64358,ENSMMUG00000002021,BDH1,
64359,ENSMMUG00000002033,PRSS36,
64360,ENSMMUG00000011761,MINDY4,
64361,ENSMMUG00000043739,OPRL1,
64362,ENSMMUG00000020416,MTSS2,
64363,ENSMMUG00000004000,COL23A1,
64364,ENSMMUG00000002623,NAXE,
64365,ENSMMUG00000014394,DNAJC10,
64366,ENSMMUG00000011659,MAD1L1,
64367,ENSMMUG00000016896,SLC12A1,
64368,ENSMMUG00000063227,MAPRE1,
64369,ENSMMUG00000019058,ACBD3,
64370,ENSMMUG00000045506,MAFF,
64371,ENSMMUG00000015628,CAPN10,
64372,ENSMMUG00000006453,HAGHL,
64373,ENSMMUG00000017667,TLX1,
64374,ENSMMUG00000023139,SNRPN,
64375,ENSMMUG00000022976,NDST2,
64376,ENSMMUG00000040007,PEX1,
64377,ENSMMUG00000021370,KREMEN1,
64378,ENSMMUG00000003006,SPTLC1,
64379,ENSMMUG00000023002,ADGRF5,
64380,ENSMMUG00000001306,ORAI1,
64381,ENSMMUG00000002995,TRIM24,
64382,ENSMMUG00000011924,TNRC6C,
64383,ENSMMUG00000011062,METAP1,
64384,ENSMMUG00000030170,TMEM209,
64385,ENSMMUG00000022606,SF1,
64386,ENSMMUG00000008791,CD47,
64387,ENSMMUG00000018639,MEX3B,
64388,ENSMMUG00000021225,GAR1,
64389,ENSMMUG00000012064,ERG28,
64390,ENSMMUG00000020090,ABCC13,
64391,ENSMMUG00000004734,SUMF1,
64392,ENSMMUG00000010292,DAGLB,
64393,ENSMMUG00000023294,HOMER3,
64394,ENSMMUG00000001641,NAPRT,
64395,ENSMMUG00000010686,NEU3,
64396,ENSMMUG00000053754,CLDN25,
64397,ENSMMUG00000012581,TUBE1,
64398,ENSMMUG00000022907,UNC50,
64399,ENSMMUG00000016243,AEBP2,
64400,ENSMMUG00000039397,TECTA,
64401,ENSMMUG00000012223,BCAT1,
64402,ENSMMUG00000003482,GLRA2,
64403,ENSMMUG00000005325,SLC5A10,
64404,ENSMMUG00000003248,CCNH,
64405,ENSMMUG00000018206,MMP24,
64406,ENSMMUG00000031300,TXN2,
64407,ENSMMUG00000012470,TAF8,
64408,ENSMMUG00000009583,COPS7A,
64409,ENSMMUG00000054481,DLX5,
64410,ENSMMUG00000008590,TPGS1,
64411,ENSMMUG00000009745,POMGNT2,
64412,ENSMMUG00000023669,MAD2L2,
64413,ENSMMUG00000031452,FMNL2,
64414,ENSMMUG00000022191,LVRN,
64415,ENSMMUG00000015885,MEGF9,
64416,ENSMMUG00000018035,MARF1,
64417,ENSMMUG00000018198,CCDC6,
64418,ENSMMUG00000021516,CLU,
64419,ENSMMUG00000003708,PDE7B,
64420,ENSMMUG00000015649,MOGAT1,
64421,ENSMMUG00000044257,MX2,
64422,ENSMMUG00000003858,RXRB,
64423,ENSMMUG00000010651,PPIC,
64424,ENSMMUG00000004873,PPP2R5D,
64425,ENSMMUG00000000959,CYP11B2,
64426,ENSMMUG00000017427,ATP1A3,
64427,ENSMMUG00000007200,N4BP2L2,
64428,ENSMMUG00000007538,TRPM4,
64429,ENSMMUG00000021047,SLC5A4,
64430,ENSMMUG00000000194,SLC27A1,
64431,ENSMMUG00000006955,TMEM151A,
64432,ENSMMUG00000040123,COL28A1,
64433,ENSMMUG00000002586,SLC17A2,
64434,ENSMMUG00000021564,KDM2B,
64435,ENSMMUG00000006931,KIRREL3,
64436,ENSMMUG00000060341,AGRP,
64437,ENSMMUG00000004122,MAPT,
64438,ENSMMUG00000018180,FBXO47,
64439,ENSMMUG00000017530,DEFB121,
64440,ENSMMUG00000022495,PRPF40B,
64441,ENSMMUG00000057586,S100A13,
64442,ENSMMUG00000014159,WDR5,
64443,ENSMMUG00000007852,RREB1,
64444,ENSMMUG00000004113,MFSD4A,
64445,ENSMMUG00000015433,TMEM171,
64446,ENSMMUG00000020369,FOXO3,
64447,ENSMMUG00000020925,POGZ,
64448,ENSMMUG00000017902,DHX37,
64449,ENSMMUG00000019966,ZNF557,
64450,ENSMMUG00000008576,TM6SF2,
64451,ENSMMUG00000021804,ATG7,
64452,ENSMMUG00000013392,NECAB1,
64453,ENSMMUG00000000837,GAPDHS,
64454,ENSMMUG00000001500,KRT10,
64455,ENSMMUG00000005764,CNGA1,
64456,ENSMMUG00000050596,CST3,
64457,ENSMMUG00000051992,RIMKLA,
64458,ENSMMUG00000005391,RHOQ,
64459,ENSMMUG00000003948,ART1,
64460,ENSMMUG00000017164,FRMD4A,
64461,ENSMMUG00000010312,SHROOM1,
64462,ENSMMUG00000004548,PQBP1,
64463,ENSMMUG00000055733,TBC1D12,
64464,ENSMMUG00000048558,MXD4,
64465,ENSMMUG00000011352,CILP2,
64466,ENSMMUG00000014171,C7,
64467,ENSMMUG00000001949,CCDC191,
64468,ENSMMUG00000009524,APPL2,
64469,ENSMMUG00000010755,CXADR,
64470,ENSMMUG00000011405,XRN2,
64471,ENSMMUG00000023752,SIX2,
64472,ENSMMUG00000008650,TPK1,
64473,ENSMMUG00000007387,GRK7,
64474,ENSMMUG00000040694,LCK,
64475,ENSMMUG00000012151,GK5,
64476,ENSMMUG00000059779,SMPD5,
64477,ENSMMUG00000002013,RBM45,
64478,ENSMMUG00000003409,DBNDD2,
64479,ENSMMUG00000003650,TMEM42,
64480,ENSMMUG00000023586,OTOG,
64481,ENSMMUG00000023185,RNF208,
64482,ENSMMUG00000064141,OXGR1,
64483,ENSMMUG00000016883,CNGA4,
64484,ENSMMUG00000051296,PHOX2B,
64485,ENSMMUG00000006824,OMG,
64486,ENSMMUG00000003653,PRTG,
64487,ENSMMUG00000014102,ING5,
64488,ENSMMUG00000008143,CCDC97,
64489,ENSMMUG00000001142,KRT40,
64490,ENSMMUG00000013768,ARHGEF6,
64491,ENSMMUG00000010207,EMG1,
64492,ENSMMUG00000048864,RND1,
64493,ENSMMUG00000020368,SLC17A6,
64494,ENSMMUG00000048316,SLFN14,
64495,ENSMMUG00000018775,ZNHIT2,
64496,ENSMMUG00000009840,FAM227B,
64497,ENSMMUG00000065151,STYX,
64498,ENSMMUG00000010546,STXBP4,
64499,ENSMMUG00000011497,WDR44,
64500,ENSMMUG00000046877,ACVR1B,
64501,ENSMMUG00000037711,PTPRQ,
64502,ENSMMUG00000038989,EPOR,
64503,ENSMMUG00000043134,CCDC159,
64504,ENSMMUG00000017699,SELENOT,
64505,ENSMMUG00000009694,SLC9A9,
64506,ENSMMUG00000004486,COG6,
64507,ENSMMUG00000013346,MEDAG,
64508,ENSMMUG00000021474,ZNF45,
64509,ENSMMUG00000014168,PRMT8,
64510,ENSMMUG00000060152,SLC25A34,
64511,ENSMMUG00000004794,LIG3,
64512,ENSMMUG00000047793,ENDOD1,
64513,ENSMMUG00000062416,PNMT,
64514,ENSMMUG00000016276,TRIM72,
64515,ENSMMUG00000001036,F7,
64516,ENSMMUG00000005067,ELP3,
64517,ENSMMUG00000056204,KIF7,
64518,ENSMMUG00000012496,TSSK4,
64519,ENSMMUG00000019996,ENC1,
64520,ENSMMUG00000001883,KIAA2012,
64521,ENSMMUG00000008488,MSANTD2,
64522,ENSMMUG00000001918,TMEM165,
64523,ENSMMUG00000013051,P3H4,
64524,ENSMMUG00000007811,PACSIN1,
64525,ENSMMUG00000014343,LIPJ,
64526,ENSMMUG00000019221,HEXD,
64527,ENSMMUG00000022622,CHMP2A,
64528,ENSMMUG00000001342,IQSEC1,
64529,ENSMMUG00000010336,DOP1B,
64530,ENSMMUG00000016046,EMILIN1,
64531,ENSMMUG00000014886,PAQR5,
64532,ENSMMUG00000020837,AMER2,
64533,ENSMMUG00000012122,PPP1R11,
64534,ENSMMUG00000062039,C7H15orf62,
64535,ENSMMUG00000014319,CALCR,
64536,ENSMMUG00000013282,RNF44,
64537,ENSMMUG00000059436,IL10RA,
64538,ENSMMUG00000054019,CHRM2,
64539,ENSMMUG00000019473,AADAT,
64540,ENSMMUG00000000051,LMLN,
64541,ENSMMUG00000014374,DPM2,
64542,ENSMMUG00000000515,SBK1,
64543,ENSMMUG00000017097,ACP1,
64544,ENSMMUG00000005573,LMBRD1,
64545,ENSMMUG00000015580,TXLNA,
64546,ENSMMUG00000015329,MX1,
64547,ENSMMUG00000056128,NT5C1A,
64548,ENSMMUG00000060044,NDUFB3,
64549,ENSMMUG00000047994,CGGBP1,
64550,ENSMMUG00000048955,KPNA5,
64551,ENSMMUG00000015947,CDCP2,
64552,ENSMMUG00000013797,GFPT1,
64553,ENSMMUG00000012118,EFCAB5,
64554,ENSMMUG00000002758,MOCS3,
64555,ENSMMUG00000003839,MAPKBP1,
64556,ENSMMUG00000020547,PARP15,
64557,ENSMMUG00000008652,CCDC85B,
64558,ENSMMUG00000022726,DYRK1B,
64559,ENSMMUG00000013954,PDZD2,
64560,ENSMMUG00000000185,DGAT2,
64561,ENSMMUG00000003397,AK7,
64562,ENSMMUG00000008069,UBE2E3,
64563,ENSMMUG00000064898,CTU1,
64564,ENSMMUG00000005625,FBRS,
64565,ENSMMUG00000004861,NDUFS4,
64566,ENSMMUG00000020905,C18H18orf63,
64567,ENSMMUG00000017254,CPAMD8,
64568,ENSMMUG00000011999,SLC38A1,
64569,ENSMMUG00000001131,DAP,
64570,ENSMMUG00000018754,LCN6,
64571,ENSMMUG00000008728,TTLL1,
64572,ENSMMUG00000044847,SPTY2D1OS,
64573,ENSMMUG00000019824,MAP6D1,
64574,ENSMMUG00000013836,WDFY4,
64575,ENSMMUG00000017809,TNKS1BP1,
64576,ENSMMUG00000021754,NLRC4,
64577,ENSMMUG00000003780,TJP2,
64578,ENSMMUG00000000381,IKZF2,
64579,ENSMMUG00000023470,GNAI1,
64580,ENSMMUG00000002897,RYR1,
64581,ENSMMUG00000018154,CRTAC1,
64582,ENSMMUG00000046478,WASHC3,
64583,ENSMMUG00000011967,RFX2,
64584,ENSMMUG00000064085,INMT,
64585,ENSMMUG00000014462,IVD,
64586,ENSMMUG00000014660,FN3KRP,
64587,ENSMMUG00000058025,C13H2orf49,
64588,ENSMMUG00000011634,F11,
64589,ENSMMUG00000006715,MYBPC2,
64590,ENSMMUG00000011571,GNPNAT1,
64591,ENSMMUG00000049832,IRF2BP2,
64592,ENSMMUG00000016294,SYCP2,
64593,ENSMMUG00000001801,MAGI2,
64594,ENSMMUG00000015748,WWC2,
64595,ENSMMUG00000022499,TRAPPC3,
64596,ENSMMUG00000017159,KRBA1,
64597,ENSMMUG00000015640,AFF4,
64598,ENSMMUG00000019325,MTOR,
64599,ENSMMUG00000015600,ANAPC16,
64600,ENSMMUG00000042855,ZSWIM1,
64601,ENSMMUG00000062198,TMEM204,
64602,ENSMMUG00000019041,HSD17B11,
64603,ENSMMUG00000062044,SMIM9,
64604,ENSMMUG00000000618,GGNBP2,
64605,ENSMMUG00000053870,ZFP30,
64606,ENSMMUG00000000037,ISG20L2,
64607,ENSMMUG00000006260,FAM20B,
64608,ENSMMUG00000031026,CACNG2,
64609,ENSMMUG00000021247,ALS2CL,
64610,ENSMMUG00000053130,CXCL11,
64611,ENSMMUG00000014896,ICAM1,
64612,ENSMMUG00000052987,FAM237A,
64613,ENSMMUG00000009318,BCL9L,
64614,ENSMMUG00000007898,LYSMD1,
64615,ENSMMUG00000040046,REG1A,
64616,ENSMMUG00000008162,FGFBP1,
64617,ENSMMUG00000007145,GGPS1,
64618,ENSMMUG00000052933,MCUB,
64619,ENSMMUG00000016414,ENPP7,
64620,ENSMMUG00000007937,RPL3L,
64621,ENSMMUG00000007420,NUDT6,
64622,ENSMMUG00000055346,TMEM158,
64623,ENSMMUG00000007839,CLDN15,
64624,ENSMMUG00000012743,BGN,
64625,ENSMMUG00000017121,MAP3K19,
64626,ENSMMUG00000020228,RUFY4,
64627,ENSMMUG00000000978,CRAMP1,
64628,ENSMMUG00000063947,OXER1,
64629,ENSMMUG00000062619,TMEM272,
64630,ENSMMUG00000009515,CBLN3,
64631,ENSMMUG00000049219,STUB1,
64632,ENSMMUG00000062827,ARL6IP6,
64633,ENSMMUG00000007646,SLC35F4,
64634,ENSMMUG00000050123,AKT1S1,
64635,ENSMMUG00000022240,NR1D2,
64636,ENSMMUG00000013940,KIF4A,
64637,ENSMMUG00000032030,DOLPP1,
64638,ENSMMUG00000022577,CHRNA7,
64639,ENSMMUG00000017045,BZW2,
64640,ENSMMUG00000021066,DHX57,
64641,ENSMMUG00000000577,AKAP7,
64642,ENSMMUG00000021311,NAA30,
64643,ENSMMUG00000056863,MNX1,
64644,ENSMMUG00000040274,MAGEA4,
64645,ENSMMUG00000032427,NLGN3,
64646,ENSMMUG00000022504,AZGP1,
64647,ENSMMUG00000049346,NAT16,
64648,ENSMMUG00000002387,FGGY,
64649,ENSMMUG00000012389,MIER3,
64650,ENSMMUG00000056095,ZFP3,
64651,ENSMMUG00000015684,TEX47,
64652,ENSMMUG00000010007,CD14,
64653,ENSMMUG00000006684,TEX13A,
64654,ENSMMUG00000022768,HYPK,
64655,ENSMMUG00000002235,IGF1,
64656,ENSMMUG00000065066,VSIG10L2,
64657,ENSMMUG00000015448,PARVB,
64658,ENSMMUG00000031427,TRAF5,
64659,ENSMMUG00000012667,ANXA1,
64660,ENSMMUG00000056241,PLA2G15,
64661,ENSMMUG00000007386,LIFR,
64662,ENSMMUG00000008995,MEOX1,
64663,ENSMMUG00000009197,MOBP,
64664,ENSMMUG00000012775,NR0B1,
64665,ENSMMUG00000049234,NINJ2,
64666,ENSMMUG00000063177,STARD4,
64667,ENSMMUG00000049198,KLF13,
64668,ENSMMUG00000006942,MIPEP,
64669,ENSMMUG00000018350,ICMT,
64670,ENSMMUG00000013702,ZNF335,
64671,ENSMMUG00000022428,NDUFB1,
64672,ENSMMUG00000022269,PRR27,
64673,ENSMMUG00000013658,MRPL46,
64674,ENSMMUG00000015215,LHPP,
64675,ENSMMUG00000016993,PKHD1,
64676,ENSMMUG00000013242,CHPF,
64677,ENSMMUG00000009702,MSH5,
64678,ENSMMUG00000001418,KLRG1,
64679,ENSMMUG00000016699,KANK3,
64680,ENSMMUG00000064613,SPCS3,
64681,ENSMMUG00000001518,ZNF518A,
64682,ENSMMUG00000010093,CTSH,
64683,ENSMMUG00000010072,C1H1orf56,
64684,ENSMMUG00000009969,ZNF704,
64685,ENSMMUG00000018767,CDCA5,
64686,ENSMMUG00000007401,ARRDC2,
64687,ENSMMUG00000001909,CUX2,
64688,ENSMMUG00000017210,SARDH,
64689,ENSMMUG00000017761,ZNF518B,
64690,ENSMMUG00000014921,MBD5,
64691,ENSMMUG00000006181,WDSUB1,
64692,ENSMMUG00000055831,HOXD13,
64693,ENSMMUG00000009650,HIRA,
64694,ENSMMUG00000006803,KLC1,
64695,ENSMMUG00000017760,PIMREG,
64696,ENSMMUG00000006069,FNDC11,
64697,ENSMMUG00000011834,THAP5,
64698,ENSMMUG00000023027,ENGASE,
64699,ENSMMUG00000021313,RPL7L1,
64700,ENSMMUG00000005635,DHX9,
64701,ENSMMUG00000016921,CYTL1,
64702,ENSMMUG00000012846,TCP1,
64703,ENSMMUG00000000134,SRP9,
64704,ENSMMUG00000011425,NXN,
64705,ENSMMUG00000008483,BPHL,
64706,ENSMMUG00000015623,SPEM2,
64707,ENSMMUG00000004226,ACSM1,
64708,ENSMMUG00000000387,FRMD4B,
64709,ENSMMUG00000017831,TET2,
64710,ENSMMUG00000003297,CCDC63,
64711,ENSMMUG00000015776,KCNIP2,
64712,ENSMMUG00000005613,STAT1,
64713,ENSMMUG00000015274,RALGDS,
64714,ENSMMUG00000013374,ZNF574,
64715,ENSMMUG00000062847,PRNP,
64716,ENSMMUG00000049147,GPR162,
64717,ENSMMUG00000014244,ANTXR1,
64718,ENSMMUG00000017409,G6PD,
64719,ENSMMUG00000006230,NOX5,
64720,ENSMMUG00000064856,KLK14,
64721,ENSMMUG00000000469,LIPM,
64722,ENSMMUG00000019421,NKAPD1,
64723,ENSMMUG00000028948,AZU1,
64724,ENSMMUG00000020580,RPGRIP1L,
64725,ENSMMUG00000019749,NPHS1,
64726,ENSMMUG00000008379,ADD1,
64727,ENSMMUG00000014755,DHX58,
64728,ENSMMUG00000022118,RFX4,
64729,ENSMMUG00000014689,MYO1D,
64730,ENSMMUG00000058079,TSC22D2,
64731,ENSMMUG00000000137,SNCB,
64732,ENSMMUG00000012310,CFLAR,
64733,ENSMMUG00000011548,ZNF250,
64734,ENSMMUG00000021158,SPACA9,
64735,ENSMMUG00000001267,GTF3C5,
64736,ENSMMUG00000008137,PIP5K1C,
64737,ENSMMUG00000040393,ZNF655,
64738,ENSMMUG00000059267,PELI1,
64739,ENSMMUG00000008624,FOXP3,
64740,ENSMMUG00000001405,PPP1R1B,
64741,ENSMMUG00000055148,GGH,
64742,ENSMMUG00000001537,APOL2,
64743,ENSMMUG00000006663,DECR1,
64744,ENSMMUG00000017506,OLFM1,
64745,ENSMMUG00000012305,IGF1R,
64746,ENSMMUG00000008302,DTWD2,
64747,ENSMMUG00000015522,GRAMD1B,
64748,ENSMMUG00000004595,KCTD1,
64749,ENSMMUG00000004243,TRMT13,
64750,ENSMMUG00000013663,MRPL52,
64751,ENSMMUG00000010311,NF2,
64752,ENSMMUG00000007952,FMO3,
64753,ENSMMUG00000016968,KCNAB1,
64754,ENSMMUG00000014361,THEM4,
64755,ENSMMUG00000015605,SLC4A5,
64756,ENSMMUG00000009082,SBF1,
64757,ENSMMUG00000018578,BORCS5,
64758,ENSMMUG00000005938,PDCD10,
64759,ENSMMUG00000001218,PLEKHS1,
64760,ENSMMUG00000006221,PRDX1,
64761,ENSMMUG00000060380,GCNT1,
64762,ENSMMUG00000011516,ARL4C,
64763,ENSMMUG00000050980,C13H2orf68,
64764,ENSMMUG00000008338,WNT9A,
64765,ENSMMUG00000005883,PDCD2L,
64766,ENSMMUG00000015797,DIP2A,
64767,ENSMMUG00000009948,HDAC1,
64768,ENSMMUG00000049646,ZNF44,
64769,ENSMMUG00000020856,SPON2,
64770,ENSMMUG00000002315,MYT1,
64771,ENSMMUG00000006001,SLC38A7,
64772,ENSMMUG00000051675,NUDT2,
64773,ENSMMUG00000009213,ZNF664,
64774,ENSMMUG00000001088,PTCHD1,
64775,ENSMMUG00000055723,RAB9B,
64776,ENSMMUG00000003710,BCLAF1,
64777,ENSMMUG00000065255,MCMDC2,
64778,ENSMMUG00000007967,RNF135,
64779,ENSMMUG00000006549,ZC3HAV1L,
64780,ENSMMUG00000020515,ADGRG2,
64781,ENSMMUG00000037896,BHLHE23,
64782,ENSMMUG00000003123,AP4S1,
64783,ENSMMUG00000004324,TOGARAM2,
64784,ENSMMUG00000018565,RAVER2,
64785,ENSMMUG00000052842,SLC25A51,
64786,ENSMMUG00000013347,RNF130,
64787,ENSMMUG00000054508,WFDC8,
64788,ENSMMUG00000010940,TERT,
64789,ENSMMUG00000023342,PAG1,
64790,ENSMMUG00000028925,HDGFL2,
64791,ENSMMUG00000019226,CASKIN1,
64792,ENSMMUG00000054422,NAPG,
64793,ENSMMUG00000010819,FRS2,
64794,ENSMMUG00000003739,MANBA,
64795,ENSMMUG00000020246,INSC,
64796,ENSMMUG00000013246,MFF,
64797,ENSMMUG00000050311,TAF12,
64798,ENSMMUG00000012263,TLR9,
64799,ENSMMUG00000023077,PTTG1,
64800,ENSMMUG00000002227,ENAH,
64801,ENSMMUG00000019191,CPSF4,
64802,ENSMMUG00000008045,AGO2,
64803,ENSMMUG00000000290,RBP1,
64804,ENSMMUG00000006236,GPR78,
64805,ENSMMUG00000012811,FASN,
64806,ENSMMUG00000015735,CCL26,
64807,ENSMMUG00000013604,POF1B,
64808,ENSMMUG00000009660,SNTG2,
64809,ENSMMUG00000004024,CDHR5,
64810,ENSMMUG00000009732,ACTR1B,
64811,ENSMMUG00000005633,MMADHC,
64812,ENSMMUG00000054294,ATF1,
64813,ENSMMUG00000060015,AXIN2,
64814,ENSMMUG00000009907,TBC1D2B,
64815,ENSMMUG00000003106,SEC16A,
64816,ENSMMUG00000037975,SLC7A6,
64817,ENSMMUG00000011330,NPAS1,
64818,ENSMMUG00000051588,TMEM263,
64819,ENSMMUG00000000001,CCNF,
64820,ENSMMUG00000046368,HOXD10,
64821,ENSMMUG00000016073,GCSAM,
64822,ENSMMUG00000020348,BNIP2,
64823,ENSMMUG00000008210,SRPX2,
64824,ENSMMUG00000063923,CHRNB3,
64825,ENSMMUG00000006049,FAM83A,
64826,ENSMMUG00000008885,EXOC7,
64827,ENSMMUG00000008002,CDC14C,
64828,ENSMMUG00000003877,KANSL2,
64829,ENSMMUG00000017039,RARS2,
64830,ENSMMUG00000018599,CDC27,
64831,ENSMMUG00000021099,TMEM174,
64832,ENSMMUG00000002100,MITF,
64833,ENSMMUG00000016530,NEK3,
64834,ENSMMUG00000010229,TMEM135,
64835,ENSMMUG00000005016,CPLX1,
64836,ENSMMUG00000012330,ADAMTS14,
64837,ENSMMUG00000021763,ITGB4,
64838,ENSMMUG00000016017,AGR3,
64839,ENSMMUG00000004463,GRHL3,
64840,ENSMMUG00000008510,THAP9,
64841,ENSMMUG00000007209,GPER1,
64842,ENSMMUG00000000320,RENBP,
64843,ENSMMUG00000006122,ZNF550,
64844,ENSMMUG00000008610,OSBPL10,
64845,ENSMMUG00000020743,CETN2,
64846,ENSMMUG00000000620,DHRS11,
64847,ENSMMUG00000010252,FRMPD4,
64848,ENSMMUG00000017486,MCM6,
64849,ENSMMUG00000054486,TEX35,
64850,ENSMMUG00000016523,NEK5,
64851,ENSMMUG00000020451,CDK5,
64852,ENSMMUG00000016726,PDP2,
64853,ENSMMUG00000019345,DMD,
64854,ENSMMUG00000012314,CDH4,
64855,ENSMMUG00000060725,TMEM37,
64856,ENSMMUG00000009472,ARHGEF10,
64857,ENSMMUG00000016485,TNFRSF11B,
64858,ENSMMUG00000053275,SPEGNB,
64859,ENSMMUG00000002079,ZFP37,
64860,ENSMMUG00000014942,PM20D2,
64861,ENSMMUG00000058118,CCDC177,
64862,ENSMMUG00000064111,IL18,
64863,ENSMMUG00000000460,PTCRA,
64864,ENSMMUG00000053457,CASP14,
64865,ENSMMUG00000012893,MAFG,
64866,ENSMMUG00000019386,MUC7,
64867,ENSMMUG00000004563,PLXNA2,
64868,ENSMMUG00000003218,MED21,
64869,ENSMMUG00000020160,SEMA5A,
64870,ENSMMUG00000052011,TNFRSF13C,
64871,ENSMMUG00000016863,MAN2B1,
64872,ENSMMUG00000010466,SLC38A9,
64873,ENSMMUG00000008738,COMMD10,
64874,ENSMMUG00000051614,WNT11,
64875,ENSMMUG00000014287,SELENOI,
64876,ENSMMUG00000007960,SYNGR3,
64877,ENSMMUG00000020157,GBP6,
64878,ENSMMUG00000021892,CLEC17A,
64879,ENSMMUG00000004060,MAPK8,
64880,ENSMMUG00000005066,PPEF1,
64881,ENSMMUG00000048513,TDRD15,
64882,ENSMMUG00000003377,PDZD4,
64883,ENSMMUG00000009027,BRIP1,
64884,ENSMMUG00000010438,CDK20,
64885,ENSMMUG00000000505,FIGNL1,
64886,ENSMMUG00000045010,RNASEH2A,
64887,ENSMMUG00000059256,DCXR,
64888,ENSMMUG00000002650,TMED4,
64889,ENSMMUG00000000488,CLDN14,
64890,ENSMMUG00000016734,NUDT17,
64891,ENSMMUG00000018368,MEF2B,
64892,ENSMMUG00000037464,ZNF778,
64893,ENSMMUG00000012303,CSTB,
64894,ENSMMUG00000032156,C3AR1,
64895,ENSMMUG00000045296,RPS19BP1,
64896,ENSMMUG00000010467,NUP88,
64897,ENSMMUG00000054385,AVPR1B,
64898,ENSMMUG00000023498,LNPK,
64899,ENSMMUG00000017706,ITPKC,
64900,ENSMMUG00000015236,MOS,
64901,ENSMMUG00000045281,NDUFS3,
64902,ENSMMUG00000002970,RSRP1,
64903,ENSMMUG00000013099,PAPPA,
64904,ENSMMUG00000000498,PAPOLG,
64905,ENSMMUG00000010493,ZNF839,
64906,ENSMMUG00000039805,RAB10,
64907,ENSMMUG00000051742,ZBTB8A,
64908,ENSMMUG00000057995,RHOU,
64909,ENSMMUG00000048077,ATXN1L,
64910,ENSMMUG00000019504,ALDH1A2,
64911,ENSMMUG00000062368,FGF20,
64912,ENSMMUG00000001833,STX16,
64913,ENSMMUG00000017423,RBM10,
64914,ENSMMUG00000008055,SMYD1,
64915,ENSMMUG00000012043,PRSS55,
64916,ENSMMUG00000019206,BLK,
64917,ENSMMUG00000016018,ESCO2,
64918,ENSMMUG00000061506,EVX2,
64919,ENSMMUG00000009075,PPP6R2,
64920,ENSMMUG00000006645,SRRM1,
64921,ENSMMUG00000015768,CBARP,
64922,ENSMMUG00000003221,DENND5B,
64923,ENSMMUG00000023172,RBM41,
64924,ENSMMUG00000050794,ZNF774,
64925,ENSMMUG00000003251,XAGE3,
64926,ENSMMUG00000011809,PECAM1,
64927,ENSMMUG00000016295,SPIN1,
64928,ENSMMUG00000000022,ZP1,
64929,ENSMMUG00000049797,PRDM14,
64930,ENSMMUG00000016027,SERTAD1,
64931,ENSMMUG00000012728,PPP1R35,
64932,ENSMMUG00000019742,ZNF512,
